nodes_g1,nodes_g2,time_sec,time_format,distance
17,15,475.13945412635803,00h07m55s,13.0
12,10,595.0113024711609,00h09m55s,17.0
9,10,110.35158729553223,00h01m50s,15.0
8,8,0.04139900207519531,00h00m00s,7.0
10,6,0.015904664993286133,00h00m00s,13.0
11,11,0.015718460083007812,00h00m00s,7.0
94,9,600.0008175373077,00h10m00s,-1
19,10,600.0005388259888,00h10m00s,-1
19,10,600.0005717277527,00h10m00s,-1
17,6,60.98655605316162,00h01m00s,26.0
72,14,600.0009644031525,00h10m00s,-1
8,11,45.66976284980774,00h00m45s,16.0
8,16,128.0794975757599,00h02m08s,24.0
13,8,73.18541622161865,00h01m13s,19.0
13,7,0.02118206024169922,00h00m00s,17.0
13,13,600.0004014968872,00h10m00s,-1
11,15,600.0005872249603,00h10m00s,-1
85,11,600.0009851455688,00h10m00s,-1
10,10,0.8291022777557373,00h00m00s,6.0
7,15,64.0998318195343,00h01m04s,21.0
12,15,600.000536441803,00h10m00s,-1
15,31,600.0006561279297,00h10m00s,-1
17,6,36.09603834152222,00h00m36s,26.0
75,8,600.0008697509766,00h10m00s,-1
10,11,126.73335695266724,00h02m06s,11.0
92,10,600.0008115768433,00h10m00s,-1
15,100,600.000809431076,00h10m00s,-1
17,14,600.0006031990051,00h10m00s,-1
6,7,0.07941436767578125,00h00m00s,8.0
9,8,2.000009298324585,00h00m02s,11.0
11,36,600.0006380081177,00h10m00s,-1
14,15,600.0005903244019,00h10m00s,-1
7,25,600.0005776882172,00h10m00s,-1
10,10,0.009314537048339844,00h00m00s,3.0
15,36,600.0005609989166,00h10m00s,-1
11,12,270.1365542411804,00h04m30s,17.0
15,64,600.0009036064148,00h10m00s,-1
16,11,600.000590801239,00h10m00s,-1
15,8,0.20094013214111328,00h00m00s,18.0
16,10,600.0004260540009,00h10m00s,-1
17,11,600.0005638599396,00h10m00s,-1
6,6,0.004637718200683594,00h00m00s,4.0
8,7,0.7683849334716797,00h00m00s,10.0
10,13,198.50383472442627,00h03m18s,18.0
13,8,26.67568588256836,00h00m26s,18.0
7,14,142.63526439666748,00h02m22s,22.0
8,6,0.04761362075805664,00h00m00s,9.0
10,70,600.0006566047668,00h10m00s,-1
13,7,4.697516441345215,00h00m04s,15.0
8,7,0.1485276222229004,00h00m00s,9.0
10,71,600.000702381134,00h10m00s,-1
9,15,388.60774993896484,00h06m28s,21.0
6,8,0.15016508102416992,00h00m00s,10.0
33,6,600.0004413127899,00h10m00s,-1
10,197,600.0017964839935,00h10m00s,-1
8,7,0.7791571617126465,00h00m00s,10.0
75,6,600.0009365081787,00h10m00s,-1
8,8,1.1443986892700195,00h00m01s,10.0
222,15,600.0016021728516,00h10m00s,-1
12,10,0.03333163261413574,00h00m00s,5.0
11,10,210.83901453018188,00h03m30s,12.0
9,17,351.229043006897,00h05m51s,23.0
7,6,0.0733950138092041,00h00m00s,7.0
11,11,5.99713397026062,00h00m05s,13.0
5,8,0.06934356689453125,00h00m00s,10.0
17,20,600.0005440711975,00h10m00s,-1
9,13,113.49222540855408,00h01m53s,17.0
13,14,600.000560760498,00h10m00s,-1
9,14,600.0005548000336,00h10m00s,-1
12,6,0.4873373508453369,00h00m00s,17.0
14,35,600.0006990432739,00h10m00s,-1
10,7,6.236860752105713,00h00m06s,14.0
11,15,600.0003988742828,00h10m00s,-1
11,59,600.0008809566498,00h10m00s,-1
8,10,5.65359091758728,00h00m05s,9.0
16,14,600.0005054473877,00h10m00s,-1
10,6,0.013595104217529297,00h00m00s,12.0
11,6,3.6740880012512207,00h00m03s,15.0
18,6,137.63876032829285,00h02m17s,32.0
20,9,600.0005760192871,00h10m00s,-1
15,9,600.0006411075592,00h10m00s,-1
4,10,0.014187335968017578,00h00m00s,16.0
8,7,0.12882399559020996,00h00m00s,6.0
7,9,1.2513821125030518,00h00m01s,11.0
18,11,600.0004239082336,00h10m00s,-1
15,30,600.0007603168488,00h10m00s,-1
15,12,600.0006053447723,00h10m00s,-1
16,8,3.5113911628723145,00h00m03s,23.0
46,14,600.0007662773132,00h10m00s,-1
8,8,13.559739589691162,00h00m13s,14.0
8,19,177.50737810134888,00h02m57s,27.0
6,10,0.08222317695617676,00h00m00s,14.0
8,12,176.4757857322693,00h02m56s,19.0
193,14,600.001944065094,00h10m00s,-1
4,10,0.009374856948852539,00h00m00s,17.0
16,52,600.0008637905121,00h10m00s,-1
12,4,0.013673543930053711,00h00m00s,20.0
191,10,600.00208735466,00h10m00s,-1
10,7,0.6126747131347656,00h00m00s,10.0
8,3,0.01618671417236328,00h00m00s,13.0
10,11,270.1409549713135,00h04m30s,16.0
10,10,2.3731868267059326,00h00m02s,6.0
5,7,0.005889892578125,00h00m00s,8.0
8,10,14.321253061294556,00h00m14s,14.0
33,19,600.0007643699646,00h10m00s,-1
7,7,0.10769796371459961,00h00m00s,6.0
14,13,600.0004305839539,00h10m00s,-1
11,10,189.93782758712769,00h03m09s,15.0
20,30,600.000890493393,00h10m00s,-1
10,13,600.0006203651428,00h10m00s,-1
13,36,600.0008571147919,00h10m00s,-1
13,10,600.0005979537964,00h10m00s,-1
7,21,0.13950395584106445,00h00m00s,27.0
13,124,600.0010051727295,00h10m00s,-1
14,13,600.0005006790161,00h10m00s,-1
8,11,13.663266897201538,00h00m13s,11.0
6,14,28.968432664871216,00h00m28s,24.0
8,11,19.866316318511963,00h00m19s,11.0
13,12,600.0004663467407,00h10m00s,-1
11,8,38.79306149482727,00h00m38s,15.0
6,13,8.474252462387085,00h00m08s,20.0
6,7,0.0777742862701416,00h00m00s,7.0
23,9,600.0004541873932,00h10m00s,-1
7,6,0.057070016860961914,00h00m00s,8.0
5,34,134.01350164413452,00h02m14s,63.0
7,6,0.1150064468383789,00h00m00s,8.0
13,8,600.0004224777222,00h10m00s,-1
17,11,600.0006296634674,00h10m00s,-1
7,6,0.1549818515777588,00h00m00s,10.0
5,178,600.0012373924255,00h10m00s,-1
13,71,600.001353263855,00h10m00s,-1
9,10,73.97364091873169,00h01m13s,12.0
9,19,600.0005645751953,00h10m00s,-1
10,7,7.181663274765015,00h00m07s,15.0
10,19,600.0004642009735,00h10m00s,-1
6,14,13.9512038230896,00h00m13s,23.0
16,15,600.000471830368,00h10m00s,-1
70,272,600.0023901462555,00h10m00s,-1
9,9,0.08129549026489258,00h00m00s,9.0
11,10,215.93858003616333,00h03m35s,12.0
22,94,600.0013041496277,00h10m00s,-1
8,47,600.0005972385406,00h10m00s,-1
19,6,98.72051334381104,00h01m38s,31.0
8,31,600.000759601593,00h10m00s,-1
10,9,13.763252258300781,00h00m13s,14.0
13,13,64.56068921089172,00h01m04s,16.0
14,10,75.22653865814209,00h01m15s,18.0
9,74,600.001033782959,00h10m00s,-1
6,6,0.0672461986541748,00h00m00s,7.0
16,19,600.0006058216095,00h10m00s,-1
9,19,600.0006258487701,00h10m00s,-1
9,15,600.0005414485931,00h10m00s,-1
13,9,0.02258753776550293,00h00m00s,16.0
10,9,5.173490285873413,00h00m05s,10.0
8,7,0.4416320323944092,00h00m00s,7.0
12,16,600.000402212143,00h10m00s,-1
12,8,10.633566617965698,00h00m10s,15.0
34,22,600.0007977485657,00h10m00s,-1
9,7,1.2915852069854736,00h00m01s,12.0
13,5,0.014281988143920898,00h00m00s,20.0
13,13,0.009583711624145508,00h00m00s,1.0
15,20,600.0004825592041,00h10m00s,-1
7,8,0.18105626106262207,00h00m00s,8.0
13,88,600.0013999938965,00h10m00s,-1
8,8,0.6535365581512451,00h00m00s,10.0
5,88,32.399104595184326,00h00m32s,172.0
9,10,89.98320627212524,00h01m29s,16.0
12,33,600.0007581710815,00h10m00s,-1
11,36,600.0008428096771,00h10m00s,-1
9,12,124.10892367362976,00h02m04s,16.0
7,3,0.006984710693359375,00h00m00s,10.0
9,10,11.250624656677246,00h00m11s,9.0
27,15,600.0005638599396,00h10m00s,-1
11,12,600.0005650520325,00h10m00s,-1
9,15,270.07816529273987,00h04m30s,19.0
14,16,600.0006866455078,00h10m00s,-1
59,9,600.0007176399231,00h10m00s,-1
165,10,600.0017330646515,00h10m00s,-1
13,6,0.21542739868164062,00h00m00s,16.0
15,16,600.000482082367,00h10m00s,-1
11,11,0.008028507232666016,00h00m00s,0.0
5,9,0.2090139389038086,00h00m00s,13.0
18,15,600.0004754066467,00h10m00s,-1
96,9,600.0009636878967,00h10m00s,-1
9,7,0.012650728225708008,00h00m00s,6.0
8,9,4.563035726547241,00h00m04s,12.0
8,17,185.92782306671143,00h03m05s,20.0
19,11,600.0005972385406,00h10m00s,-1
7,7,0.042288780212402344,00h00m00s,8.0
8,11,6.331352472305298,00h00m06s,13.0
13,49,600.0006158351898,00h10m00s,-1
76,26,600.0011787414551,00h10m00s,-1
12,15,600.0009422302246,00h10m00s,-1
18,10,600.0015389919281,00h10m00s,-1
5,10,0.24057579040527344,00h00m00s,14.0
21,14,600.0011072158813,00h10m00s,-1
9,8,1.1284403800964355,00h00m01s,11.0
10,8,5.39111065864563,00h00m05s,13.0
7,10,14.43912410736084,00h00m14s,14.0
13,15,600.0012185573578,00h10m00s,-1
16,10,600.0011610984802,00h10m00s,-1
13,7,28.50140643119812,00h00m28s,18.0
200,41,600.0029816627502,00h10m00s,-1
13,9,3.845643997192383,00h00m03s,16.0
15,10,600.0007688999176,00h10m00s,-1
5,6,0.028441429138183594,00h00m00s,7.0
14,33,600.0013704299927,00h10m00s,-1
85,10,600.0030133724213,00h10m00s,-1
13,44,600.0022025108337,00h10m00s,-1
34,13,600.0015072822571,00h10m00s,-1
17,8,600.0009987354279,00h10m00s,-1
21,6,407.51220870018005,00h06m47s,32.0
5,7,0.008055448532104492,00h00m00s,8.0
11,9,2.470742702484131,00h00m02s,12.0
12,501,600.0037875175476,00h10m00s,-1
15,138,600.0015172958374,00h10m00s,-1
6,9,0.6423094272613525,00h00m00s,12.0
31,110,600.0012655258179,00h10m00s,-1
7,7,0.04616808891296387,00h00m00s,7.0
15,80,600.0007791519165,00h10m00s,-1
8,8,0.009566783905029297,00h00m00s,6.0
19,105,600.0009164810181,00h10m00s,-1
15,11,4.000001668930054,00h00m04s,15.0
12,9,175.67069673538208,00h02m55s,17.0
28,6,600.0006272792816,00h10m00s,-1
10,25,600.0007898807526,00h10m00s,-1
13,18,600.0008745193481,00h10m00s,-1
8,6,0.13804030418395996,00h00m00s,9.0
13,10,600.0004422664642,00h10m00s,-1
3,13,0.009967565536499023,00h00m00s,21.0
10,12,83.52719283103943,00h01m23s,14.0
14,10,171.56889033317566,00h02m51s,18.0
18,17,600.0006999969482,00h10m00s,-1
12,9,600.0005965232849,00h10m00s,-1
10,7,12.438648700714111,00h00m12s,15.0
27,7,27.11392831802368,00h00m27s,40.0
85,8,600.0009441375732,00h10m00s,-1
20,12,600.0005373954773,00h10m00s,-1
11,13,0.0451359748840332,00h00m00s,15.0
13,10,257.18909764289856,00h04m17s,18.0
16,4,0.022528886795043945,00h00m00s,28.0
148,9,600.0013332366943,00h10m00s,-1
14,9,0.32001280784606934,00h00m00s,17.0
5,5,0.024864912033081055,00h00m00s,7.0
8,10,0.5440800189971924,00h00m00s,11.0
10,25,600.0004861354828,00h10m00s,-1
4,6,0.009429693222045898,00h00m00s,8.0
12,9,256.4323627948761,00h04m16s,18.0
10,18,107.97790694236755,00h01m47s,24.0
29,11,600.0006082057953,00h10m00s,-1
10,5,1.0046567916870117,00h00m01s,17.0
14,6,0.7633457183837891,00h00m00s,21.0
7,19,6.255560874938965,00h00m06s,26.0
5,73,0.8622326850891113,00h00m00s,115.0
37,7,600.0005822181702,00h10m00s,-1
10,8,15.659967422485352,00h00m15s,14.0
5,10,0.584221601486206,00h00m00s,15.0
11,15,600.0004427433014,00h10m00s,-1
6,38,55.65336847305298,00h00m55s,69.0
18,17,600.0006384849548,00h10m00s,-1
8,12,53.58771467208862,00h00m53s,18.0
12,19,600.0005970001221,00h10m00s,-1
8,8,6.441870450973511,00h00m06s,13.0
10,10,10.557494640350342,00h00m10s,10.0
11,9,29.667672395706177,00h00m29s,14.0
10,5,0.22740793228149414,00h00m00s,13.0
8,11,79.67834854125977,00h01m19s,15.0
9,9,0.044069528579711914,00h00m00s,9.0
15,10,600.000515460968,00h10m00s,-1
11,14,600.0006105899811,00h10m00s,-1
10,27,600.0007679462433,00h10m00s,-1
13,15,600.0006141662598,00h10m00s,-1
8,66,600.0010366439819,00h10m00s,-1
11,10,57.199695110321045,00h00m57s,11.0
22,11,600.000669002533,00h10m00s,-1
8,95,600.0011134147644,00h10m00s,-1
3,8,0.0074253082275390625,00h00m00s,13.0
15,15,0.013957500457763672,00h00m00s,1.0
5,7,0.06387519836425781,00h00m00s,9.0
13,39,600.0008504390717,00h10m00s,-1
11,8,37.31015419960022,00h00m37s,15.0
7,8,0.5003752708435059,00h00m00s,9.0
8,9,3.7894387245178223,00h00m03s,12.0
10,13,212.50042176246643,00h03m32s,18.0
13,6,8.803822040557861,00h00m08s,20.0
9,15,600.0004301071167,00h10m00s,-1
6,10,1.6947624683380127,00h00m01s,14.0
10,16,0.06089615821838379,00h00m00s,21.0
24,22,600.0006189346313,00h10m00s,-1
9,8,8.19179630279541,00h00m08s,12.0
13,19,600.0004985332489,00h10m00s,-1
137,8,600.0012927055359,00h10m00s,-1
10,11,154.5749547481537,00h02m34s,11.0
7,6,0.11847972869873047,00h00m00s,8.0
20,11,600.0005385875702,00h10m00s,-1
8,15,600.0005886554718,00h10m00s,-1
19,13,600.0007140636444,00h10m00s,-1
117,7,600.0012474060059,00h10m00s,-1
9,6,0.29967427253723145,00h00m00s,9.0
7,19,359.8457705974579,00h05m59s,27.0
7,34,600.0007638931274,00h10m00s,-1
11,9,8.526031255722046,00h00m08s,13.0
14,7,152.65365767478943,00h02m32s,22.0
11,7,2.081690549850464,00h00m02s,14.0
9,10,6.029660940170288,00h00m06s,8.0
19,19,600.0005674362183,00h10m00s,-1
6,18,36.379493951797485,00h00m36s,30.0
99,12,600.0011932849884,00h10m00s,-1
14,8,199.56101155281067,00h03m19s,21.0
20,16,600.0008172988892,00h10m00s,-1
12,31,600.0007839202881,00h10m00s,-1
19,11,600.0006303787231,00h10m00s,-1
13,11,4.604845762252808,00h00m04s,15.0
8,9,2.328946590423584,00h00m02s,12.0
